字段1,name,字段3,字段4,字段5,字段6,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14
https://yt3.ggpht.com/a/AGF-l7_I1uxc4_96IHvNUYaulK4yeBPbC1VW1SUMog=s88-c-k-c0xffffffff-no-rj-mo,Yolumuz Sarı Kırmızı,63,"91,270","27,466,629",TR,Music,"Nov 26th, 2013",B+,"153,147th","331,785th","4,410th",$377 - $6K,$4.5K - $72.3K
https://yt3.ggpht.com/a/AGF-l78_G_ggkjwK6QD_FuaikqV4yDgJPSHXYTXaLQ=s88-c-k-c0xffffffff-no-rj-mo,SHOTGUN TUBE,335,"272,065","122,734,519",US,,"Aug 5th, 2018",B+,"63,344th","42,600th","4,411th",$3.8K - $60.5K,$45.4K - $726.4K
https://yt3.ggpht.com/a/AGF-l7_ovkAmeO8oczVKvt-Ax8U5T77-1ODDF44bWQ=s88-c-k-c0xffffffff-no-rj-mo,platinumrecordsmusic,474,"5,734,140","2,839,573,576",AE,Music,"Sep 2nd, 2008",B+,"1,157th",641st,"4,412th",$10K - $160.7K,$120.5K - $1.9M
https://yt3.ggpht.com/a/AGF-l7-e6fCQ8lBqFmiFyL5vh-kIj9i3OTxjT-B-KA=s88-c-k-c0xffffffff-no-rj-mo,DB Live,"24,472","902,032","253,556,140",IN,News,"Mar 10th, 2016",B+,"16,304th","15,843rd","4,413th",$3.3K - $52.6K,$39.5K - $631.6K
https://yt3.ggpht.com/a/AGF-l7-3-WUg5lqErml7Bh9RhlmNNF8AUUmDrx-aCw=s88-c-k-c0xffffffff-no-rj-mo,Steven Universe,305,"494,877","314,135,524",US,Film,"Jun 30th, 2017",B+,"31,856th","18,012th","4,414th",$13.8K - $220.8K,$165.6K - $2.7M
https://yt3.ggpht.com/a/AGF-l79jKf8HQvyViIDSPCah3BPUFneIujbd8ZUecA=s88-c-k-c0xffffffff-no-rj-mo,NewBadLabel,310,"1,322,151","759,350,066",PL,Music,"Jun 19th, 2013",B+,"9,992nd","3,876th","4,415th",$5.6K - $90.3K,$67.7K - $1.1M
https://yt3.ggpht.com/a/AGF-l7_k0JpMnGLBMM81r9zLQ95mZwsNusM0PSXZ1w=s88-c-k-c0xffffffff-no-rj-mo,꼬마버스 타요,"1,194","1,042,056","749,436,807",KR,Film,"May 30th, 2016",B+,"14,565th","4,167th","4,416th",$10.4K - $166.3K,$124.8K - $2M
https://yt3.ggpht.com/a/AGF-l7_-w8hK14tNC5Y1wgBlOOjgRz2r-UkohNijMw=s88-c-k-c0xffffffff-no-rj-mo,Ballislife 2.0,663,"384,799","122,737,157",US,Sports,"Jun 25th, 2006",B,"40,385th","26,957th","93,383rd",$554 - $8.9K,$6.6K - $106.4K
https://yt3.ggpht.com/a/AGF-l79eiZw7VHl9ja_kNtuqwF5VzXwn7JoQhx5sFg=s88-c-k-c0xffffffff-no-rj-mo,AcademeG,519,"3,909,283","773,501,615",RU,Autos,"Dec 27th, 2010",B+,"2,161st","3,701st","4,418th",$6.2K - $98.7K,$74K - $1.2M
https://yt3.ggpht.com/a/AGF-l79U8cjFqFF729TCOW_GnXOh7InbYi6hCNWibA=s88-c-k-c0xffffffff-no-rj-mo,Best Buy Mexico,159,"15,316","101,061,071",MX,Entertainment,"Jan 26th, 2009",B+,"673,408th","41,531st","4,419th",$7.9K - $125.9K,$94.4K - $1.5M
https://yt3.ggpht.com/a/AGF-l7-mN7D-uo6HSIEbWwco5BIku9sPhNwjio-n5A=s88-c-k-c0xffffffff-no-rj-mo,Ibu dan Balita Indonesia,267,"3,089,094","1,118,599,256",ID,People,"Aug 28th, 2016",B+,"3,152nd","2,312th","4,420th",$5.7K - $90.9K,$68.2K - $1.1M
https://yt3.ggpht.com/a/AGF-l78cGEDsPVS3vZKcZukQx9_B-S_kuQWCUVp5fA=s88-c-k-c0xffffffff-no-rj-mo,Roya Comedy,"1,437","464,820","136,642,299",JO,Comedy,"Jul 1st, 2013",B+,"33,367th","33,866th","4,421st",$1.2K - $19.6K,$14.7K - $235.3K
https://yt3.ggpht.com/a/AGF-l79oQUmqpbUcSwIRnxs0-TQoHmIkwj4CRuuojQ=s88-c-k-c0xffffffff-no-rj-mo,Nassif Zeytoun,98,"2,582,538","983,362,516",LB,Music,"Jul 3rd, 2012",B+,"4,123rd","2,868th","4,423rd",$11.3K - $180.9K,$135.7K - $2.2M
https://yt3.ggpht.com/a/AGF-l78-k4VzwmZNZv9JWzV2m5dibjUtXpzuDmtzsA=s88-c-k-c0xffffffff-no-rj-mo,Yair17,544,"4,049,635","313,254,122",MX,Games,"Jan 22nd, 2014",B+,"2,082nd","17,673rd","4,425th",$11.7K - $187.5K,$140.6K - $2.3M
https://yt3.ggpht.com/a/AGF-l78Q56ikoJKxS_ruSBUoe-4yH_6C2eTy8aswkQ=s88-c-k-c0xffffffff-no-rj-mo,Mithu Marshal Official,325,"644,211","160,534,286",IN,,"Feb 11th, 2018",B+,"24,545th","51,068th","4,426th",$3.6K - $57.5K,$43.1K - $689.7K
https://yt3.ggpht.com/a/AGF-l79sdNV8Q6QrIAOCOXRT01qkQPFg84IPGbN0eQ=s88-c-k-c0xffffffff-no-rj-mo,Grand Studio,17,"1,867,484","344,323,486",IN,,"Sep 8th, 2018",B+,"6,441st","9,497th","4,427th",$4.1K - $65.1K,$48.8K - $780.6K
https://yt3.ggpht.com/a/AGF-l7-A5G-qNX1X_Kla2w2QcE9yYzeRL3Lx1Yseqg=s88-c-k-c0xffffffff-no-rj-mo,TV9 Lifestyle,"12,874","873,082",0,IN,News,"Dec 15th, 2011",B+,"16,429th","9,864th","4,428th",$0 - $0,$0 - $0
https://yt3.ggpht.com/a/AGF-l79gPoKdcEvL7o4hCkxx76WqgkxnQr2_34Ltsw=s88-c-k-c0xffffffff-no-rj-mo,the bootleg boy,560,"2,066,892","390,463,967",GB,Music,"Mar 10th, 2016",B+,"5,722nd","8,403rd","4,429th",$6.1K - $98.2K,$73.6K - $1.2M
https://yt3.ggpht.com/a/AGF-l7-7ZOwKrMziZP00EcSouwdJrprSPG3k1zNKow=s88-c-k-c0xffffffff-no-rj-mo,car vs things,85,"309,118","13,274,057",US,,"Dec 23rd, 2018",B+,"51,155th","108,903rd","4,430th",$2.4K - $37.6K,$28.2K - $451.3K
https://yt3.ggpht.com/a/AGF-l7-RsggLg5rkrmXU9-j_O5mlE7QOgdflBN9kqg=s88-c-k-c0xffffffff-no-rj-mo,ANP Egypt,"2,330","1,298,075","968,335,842",EG,Comedy,"Jan 17th, 2015",B+,"10,062nd","2,736th","4,431st",$5.3K - $85.6K,$64.2K - $1M
https://yt3.ggpht.com/a/AGF-l78VNFm-sCru7ml8lsn-0U3BP4Ah7nIQHvLlBw=s88-c-k-c0xffffffff-no-rj-mo,ZzapnChriss Onrecords,169,"666,998","974,848,134",FR,Music,"Jan 8th, 2013",B+,"22,398th","2,715th","4,432nd",$5.1K - $81.9K,$61.4K - $982.3K
https://yt3.ggpht.com/a/AGF-l79Ra9kb0L9dAnd8ckdeJCH68uY0mrs0nAIMDQ=s88-c-k-c0xffffffff-no-rj-mo,torashko,49,"25,343","19,330,322",,Music,"Sep 23rd, 2007",B+,"396,872nd","1,123,160th","4,433rd",$5 - $81,$60 - $968
https://yt3.ggpht.com/a/AGF-l7_kpiqLQHk16oggAjNo_EbXnDgKppbSKtb8jg=s88-c-k-c0xffffffff-no-rj-mo,JT Music,674,"2,986,927","1,203,122,457",US,Games,"Dec 27th, 2008",B+,"3,305th","2,044th","4,434th",$5.7K - $90.8K,$68.1K - $1.1M
https://yt3.ggpht.com/a/AGF-l7_HoHLO39IBSq8NBTyGckpb2NWgsGynGIyD0A=s88-c-k-c0xffffffff-no-rj-mo,ماوكلي,98,"3,358,912","541,261,287",SA,Entertainment,"Jun 18th, 2016",B+,"2,743rd","5,725th","4,435th",$7.9K - $126.6K,$95K - $1.5M
https://yt3.ggpht.com/a/AGF-l7_5qaHQM0-Ag2JLa9bS7CmBD6OyXi4Q577hSQ=s88-c-k-c0xffffffff-no-rj-mo,nekotuti,38,"423,065","94,067,999",,,"Mar 13th, 2009",B+,"36,509th","35,794th","4,436th",$49 - $780,$585 - $9.4K
https://yt3.ggpht.com/a/AGF-l7_XIvcJAjZ_nztWhNJVZdGwaJbJUM7_-mEZQw=s88-c-k-c0xffffffff-no-rj-mo,DisneyChannelIT,"2,780","1,790,250","1,402,153,583",IT,Entertainment,"Jun 26th, 2009",B+,"6,820th","1,703rd","4,437th",$7.2K - $115.4K,$86.5K - $1.4M
https://yt3.ggpht.com/a/AGF-l7-5ULvR9NbKH5F79PBcM4o8rtt5b03fopbU0Q=s88-c-k-c0xffffffff-no-rj-mo,Yousef Ahmed,296,"4,215,912","422,979,442",SA,Entertainment,"Jan 29th, 2014",B+,"1,951st","7,659th","4,438th",$5.2K - $83.3K,$62.4K - $999.2K
https://yt3.ggpht.com/a/AGF-l78xpeBWHpXk5eDZiHamUZGpHgt2K26kRC9fEw=s88-c-k-c0xffffffff-no-rj-mo,Talk Show tvOne,"4,009","713,370","211,679,971",ID,,"Feb 25th, 2015",B+,"21,263rd","21,199th","4,439th",$3K - $47.6K,$35.7K - $570.8K
https://yt3.ggpht.com/a/AGF-l79BgEXGUN_u4Xy_7Z79QINGSAnrxF40DfJ_Xg=s88-c-k-c0xffffffff-no-rj-mo,WreckStation,430,"955,091","493,736,406",RU,Games,"Jan 31st, 2015",B+,"15,660th","6,381st","4,440th",$6.9K - $110.9K,$83.2K - $1.3M
https://yt3.ggpht.com/a/AGF-l7-FUbQUD9aNuZMd9f2pcdgoUsDBy2Ldt_188Q=s88-c-k-c0xffffffff-no-rj-mo,BoomdabashVEVO,5,"22,134","160,295,689",,,"Apr 18th, 2017",B+,"443,753rd","39,226th","4,441st",$13K - $208.6K,$156.4K - $2.5M
https://yt3.ggpht.com/a/AGF-l782qEugA0wolCZicsV5Donz3pTrVVQBlOMDNA=s88-c-k-c0xffffffff-no-rj-mo,Honiro,"1,448","1,079,396","792,729,156",IT,Music,"May 4th, 2009",B+,"12,426th","3,622nd","4,442nd",$6K - $95.7K,$71.8K - $1.1M
https://yt3.ggpht.com/a/AGF-l786nb9OBmz69wxdlSJL56UrOP214iAMn9UBfQ=s88-c-k-c0xffffffff-no-rj-mo,Silo Entertainment,315,"3,483,783","433,914,455",NL,Games,"Apr 10th, 2013",B+,"2,613th","7,294th","4,443rd",$3.2K - $51.8K,$38.8K - $621K
https://yt3.ggpht.com/x2PxoRVO_WBfPk63u8Vk3mn-kesk3Sm04aCwCvWxUQbug_zVKxyssZxvmyvI-L7Mgj9bm2DF_gU=s88-c-k-c0xffffffff-no-rj-mo,Queen - Topic,"2,120","81,663","78,004,080",,Music,"May 16th, 2013",B+,"166,887th","40,971st","4,444th",$0 - $0,$0 - $0
https://yt3.ggpht.com/a/AGF-l7-X6OhOoI8xnUykz3S4Xz_qJOLP5F1x5znvuw=s88-c-k-c0xffffffff-no-rj-mo,Mate SeCeba,3,"17,444","11,920,563",AR,Music,"Nov 4th, 2015",B+,"515,845th","25,906,006th","4,445th",$0.38 - $6,$5 - $73
https://yt3.ggpht.com/a/AGF-l7-f90no0vZ_TRGELhmX_HBLoxR9SzC7r03C0A=s88-c-k-c0xffffffff-no-rj-mo,NOS Jeugdjournaal,"3,392","398,470","550,019,218",NL,News,"Jan 17th, 2009",B+,"39,152nd","5,669th","4,446th",$9.4K - $151.2K,$113.4K - $1.8M
https://yt3.ggpht.com/a/AGF-l7_gxMPn__o2FNSFWMztRMjKpQ7vZ28LzQRMgA=s88-c-k-c0xffffffff-no-rj-mo,BroncoVEVO,204,"439,007","560,192,320",,Music,"May 12th, 2009",B+,"35,206th","5,411th","4,447th",$4.9K - $78.3K,$58.7K - $939.8K
https://yt3.ggpht.com/a/AGF-l79ouK1xXVOI4195-zTvX1UNxogsQ_QifEJxbw=s88-c-k-c0xffffffff-no-rj-mo,Kanhaiya Music Company,674,"603,406","292,747,715",IN,,"Jan 12th, 2017",B+,"25,577th","17,144th","4,448th",$7.2K - $115.7K,$86.8K - $1.4M
https://yt3.ggpht.com/a/AGF-l7_gJmza_P-0Tdor4Ru53RKqAuGtpwokjVcWig=s88-c-k-c0xffffffff-no-rj-mo,BEC-TERO MUSIC,"1,131","1,786,223","1,370,987,146",TH,Music,"Feb 8th, 2011",B+,"6,778th","1,721st","4,449th",$5.1K - $81.3K,$60.9K - $975.1K
https://yt3.ggpht.com/a/AGF-l7_OkO9M5cRuwN7fQaQX76G_lZx1_7mVwC-J_A=s88-c-k-c0xffffffff-no-rj-mo,Hornstromp Series,123,"594,428","152,361,540",ES,,"Mar 19th, 2017",B+,"27,823rd","77,145th","4,450th",$8.7K - $139.1K,$104.3K - $1.7M
https://yt3.ggpht.com/a/AGF-l79syiyQdR2KBJoNNrCrex_nPqoPB8wzd61bHA=s88-c-k-c0xffffffff-no-rj-mo,Brawl Stars,36,"2,227,148","174,925,998",FI,Games,"Apr 28th, 2017",B+,"5,035th","32,549th","4,453rd",$3.4K - $55K,$41.3K - $660.1K
https://yt3.ggpht.com/a/AGF-l78sZvGIEOG5N6dm2sHizXbBUEDvN-TLXPG0WQ=s88-c-k-c0xffffffff-no-rj-mo,Kedoo ToonsTV - Funny Animations for Kids,490,"1,293,924","460,034,758",US,Film,"Feb 28th, 2007",B+,"11,628th","6,816th","4,454th",$3.8K - $61K,$45.7K - $731.5K
https://yt3.ggpht.com/a/AGF-l7_YAUKibmrR1y2H_jrAuoD_OTQ10zgWxoXHHA=s88-c-k-c0xffffffff-no-rj-mo,SUNRISE MEDIA - Truyện Cổ Tích Hay…,339,"1,220,763","159,089,788",VN,People,"Dec 30th, 2014",B+,"11,878th","10,048th","4,455th",$0 - $0,$0 - $0
https://yt3.ggpht.com/a/AGF-l79dp_Gz_AiBnFoPkWMEBz1cdm1GdXrkvHVwTQ=s88-c-k-c0xffffffff-no-rj-mo,Kilau DMD MNCTV,"4,278","1,453,779","625,079,239",ID,Entertainment,"Apr 27th, 2015",B+,"9,047th","4,939th","4,459th",$5.1K - $81.4K,$61K - $976.3K
https://yt3.ggpht.com/a/AGF-l7_nXXibOCEmC7alg1gUF4XgIlDUM5svD4JO_g=s88-c-k-c0xffffffff-no-rj-mo,HSR Entertainment,"1,750","1,882,413","552,594,295",IN,Music,"Oct 30th, 2012",B+,"6,287th","5,435th","4,460th",$3.1K - $49.8K,$37.3K - $597.3K
https://yt3.ggpht.com/a/AGF-l7-4O-2SZTayHHAyhu-Jn25LM0zB5KKvkUs09Q=s88-c-k-c0xffffffff-no-rj-mo,Sneaky Dog,94,"62,557","16,537,754",,,"Apr 27th, 2017",B+,"207,221st","1,059,737th","4,461st",$34 - $541,$406 - $6.5K
https://yt3.ggpht.com/a/AGF-l79Vs9jFqOkOsqhPXSzG0ccDMd7M-kbFjSE8lw=s88-c-k-c0xffffffff-no-rj-mo,MUEVA Records,32,"4,986,936","1,667,946,695",AR,Music,"Dec 1st, 2015",B+,"1,482nd","1,295th","4,462nd",$6.2K - $100K,$75K - $1.2M
https://yt3.ggpht.com/a/AGF-l79wDn_eVCwjHBUjEQu1XPQDAyoOKUlKETBVYw=s88-c-k-c0xffffffff-no-rj-mo,Hasbro Mexico,127,"16,137","100,447,547",MX,,"Dec 12th, 2018",B+,"940,718th","40,644th","4,463rd",$10.9K - $173.8K,$130.4K - $2.1M
https://yt3.ggpht.com/a/AGF-l7-uuktJ-5zO0xQgvUpz9For7gbBAld9hZuVcA=s88-c-k-c0xffffffff-no-rj-mo,TheCranberriesVEVO,22,"1,391,853","1,723,401,502",US,Music,"May 12th, 2009",B+,"9,234th","1,258th","4,465th",$5K - $79.6K,$59.7K - $955.4K
https://yt3.ggpht.com/a/AGF-l79ziFw0GO66abHgKWN7CZ1rjWch-z1pm8g5fw=s88-c-k-c0xffffffff-no-rj-mo,ThaiPBS,"55,934","2,333,344","849,848,213",TH,Entertainment,"Nov 20th, 2009",B+,"4,728th","3,459th","4,464th",$6K - $96.1K,$72.1K - $1.2M
https://yt3.ggpht.com/a/AGF-l7-7KGdyxavrJDjUzyrYRNX0tGq-Jky8cJlKRg=s88-c-k-c0xffffffff-no-rj-mo,Studio C,970,"2,244,576","1,819,160,353",US,Comedy,"Dec 4th, 2008",B+,"4,974th","1,194th","4,466th",$7.4K - $118.3K,$88.7K - $1.4M
https://yt3.ggpht.com/a/AGF-l78xKcZ09AOu-bllmmJW_Y02kKhMrnKSM7Fm8Q=s88-c-k-c0xffffffff-no-rj-mo,Ashlye Kyle,348,"130,630","30,914,311",US,Howto,"Sep 7th, 2016",B+,"110,552nd","172,446th","4,467th",$111 - $1.8K,$1.3K - $21.2K
https://yt3.ggpht.com/a/AGF-l79MlkJGCbk2bScrh1VjeXy1UG59DMs3ZncjCw=s88-c-k-c0xffffffff-no-rj-mo,Marques Brownlee,"1,138","9,137,514","1,423,513,750",US,Tech,"Mar 21st, 2008",B+,541st,"1,689th","4,468th",$8.5K - $136.3K,$102.2K - $1.6M
https://yt3.ggpht.com/a/AGF-l79E8Clo2uipoiZ8cawiI6k0NYeiA2uNe3dhGw=s88-c-k-c0xffffffff-no-rj-mo,HouseMusicHD,514,"1,249,193","376,809,869",US,Music,"Mar 22nd, 2015",B+,"11,685th","8,639th","4,469th",$4.4K - $69.8K,$52.3K - $837.1K
https://yt3.ggpht.com/a/AGF-l7--EJrC5uGE5LB8I0eEISpMMV2KI_GzECMKVg=s88-c-k-c0xffffffff-no-rj-mo,Kids Of Ninja,850,"1,788,046","972,398,191",JP,People,"Nov 1st, 2013",B+,"6,673rd","2,091st","4,470th",$2.1K - $33.4K,$25K - $400.6K
https://yt3.ggpht.com/a/AGF-l78StFnWOSqMkj8siKZ99n_5Uujem7H9ATAl6Q=s88-c-k-c0xffffffff-no-rj-mo,Disney IT,"1,627","1,245,356","713,819,944",IT,Film,"Dec 7th, 2007",B+,"12,935th","4,287th","4,471st",$5.5K - $88.1K,$66.1K - $1.1M
https://yt3.ggpht.com/a/AGF-l78lkl3iN0jephzQkh3Zx17TmnkEWN_V5cRqZw=s88-c-k-c0xffffffff-no-rj-mo,செல்லமே செல்லம்…,433,"1,136,808","641,513,167",IN,Film,"Jan 4th, 2012",B+,"14,270th","5,000th","4,472nd",$8.1K - $130.2K,$97.7K - $1.6M
https://yt3.ggpht.com/a/AGF-l79aqcUapl6sxSoU5EsilmZ5lt81O-vqhnFNiw=s88-c-k-c0xffffffff-no-rj-mo,Giải trí cho Bé yêu,527,"777,005","546,715,806",VN,Entertainment,"Jul 9th, 2015",B+,"28,681,444th","5,458th","4,473rd",$1.6K - $26.3K,$19.7K - $315.9K
https://yt3.ggpht.com/a/AGF-l78oiKjHx1QeY8eM0WEXA4jAnJvmpDFPFCUIOQ=s88-c-k-c0xffffffff-no-rj-mo,sisters fun tube 2,310,"989,074","439,871,001",CA,,"Dec 2nd, 2017",B+,"16,567th","7,142nd","4,474th",$3.3K - $52.8K,$39.6K - $633.1K
https://yt3.ggpht.com/a/AGF-l7-q_YgoqTn-qQ-fQosPjh401I1nWw_AgAAvqA=s88-c-k-c0xffffffff-no-rj-mo,اغاني حزينة,38,"957,395","228,885,808",NO,Music,"Sep 24th, 2014",B+,"28,742,214th","14,284th","4,475th",$501 - $8K,$6K - $96.1K
https://yt3.ggpht.com/a/AGF-l7-cmOlMkoexsZm2RuUHzZh622IoAMuFzgmkzg=s88-c-k-c0xffffffff-no-rj-mo,Cantando Aprendo a Hablar,297,"2,342,675","1,684,866,412",CL,Education,"Nov 28th, 2011",B+,"4,689th","1,289th","4,476th",$3.9K - $61.7K,$46.3K - $740.1K
https://yt3.ggpht.com/a/AGF-l7_1BC3qid-MaWiF0jQxk2VeHgPt_0SSU0USAw=s88-c-k-c0xffffffff-no-rj-mo,Banque Misr,136,"103,473","81,158,395",EG,Entertainment,"May 26th, 2012",B+,"138,629th","42,845th","4,478th",$1.3K - $20.8K,$15.6K - $249.6K
https://yt3.ggpht.com/a/AGF-l7_2jLUF05eoD3W3mHcRaURFquwiAzqTh5pBkw=s88-c-k-c0xffffffff-no-rj-mo,Anabella Show,386,"526,635","141,763,351",RO,,"Jun 18th, 2017",B+,"31,369th","44,233rd","4,479th",$3.7K - $59.7K,$44.8K - $716.4K
https://yt3.ggpht.com/a/AGF-l78y6kI4Hi-UXRLTtE5JuepdBA-X25EPwtB5hw=s88-c-k-c0xffffffff-no-rj-mo,EduardoCostaVEVO,96,"1,166,960","1,033,221,489",US,Music,"May 12th, 2009",B+,"10,020th","2,514th","4,481st",$5.6K - $90K,$67.5K - $1.1M
https://yt3.ggpht.com/a/AGF-l7_nxY-5atGthgJe-vme5xl5SLhBVgu_wwRZSg=s88-c-k-c0xffffffff-no-rj-mo,Lemon Records,572,"693,621","652,975,383",PL,Music,"Jul 15th, 2014",B+,"21,623rd","4,637th","4,482nd",$5.4K - $86.2K,$64.6K - $1M
https://yt3.ggpht.com/a/AGF-l78Rt-n1tsi92fbCPQ7TkiuKecIVr3s5MJB8XA=s88-c-k-c0xffffffff-no-rj-mo,ZEDDVEVO,50,"3,934,903","1,924,179,610",US,Music,"Apr 9th, 2012",B+,"2,113th","1,075th","4,483rd",$5.7K - $91.3K,$68.5K - $1.1M
https://yt3.ggpht.com/a/AGF-l78HmHea3gNbO21mHNlCdVhIBmg9VGiWyval_g=s88-c-k-c0xffffffff-no-rj-mo,MariAndFriends,"1,345","1,976,038","1,028,310,387",KR,Entertainment,"Jun 10th, 2015",B+,"5,909th","2,534th","4,484th",$5.3K - $84.3K,$63.2K - $1M
https://yt3.ggpht.com/a/AGF-l79NUjIREfZlRuTzTSmFfL4WKgJ0AqyKeVjQ-A=s88-c-k-c0xffffffff-no-rj-mo,Anna and Niki - Nursery Rhymes & Kids Songs,6,"1,221,501","1,947,607",DE,,"Aug 30th, 2016",B+,"12,471st","12,440th","4,485th",$16 - $255,$191 - $3.1K
https://yt3.ggpht.com/a/AGF-l7_mpkrEDT7TliIoLaBV28j83dAI7JGXLKk47A=s88-c-k-c0xffffffff-no-rj-mo,AJ+ كبريت,"2,332","3,294,510","413,649,545",,Entertainment,"Dec 9th, 2014",B+,"2,840th","7,882nd","4,486th",$6.6K - $105.6K,$79.2K - $1.3M
https://yt3.ggpht.com/a/AGF-l796m56Txph-7MgX79kQc2VfXcB9lx6fml3ZBA=s88-c-k-c0xffffffff-no-rj-mo,Australian Ninja Warrior,864,"884,855","336,872,077",AU,Entertainment,"Nov 17th, 2016",B+,"17,007th","9,793rd","4,487th",$4.7K - $74.4K,$55.8K - $893.2K
https://yt3.ggpht.com/a/AGF-l7_F7KNy5080WtvRJMNCOJk9CZWpzV5Ri3ZU6Q=s88-c-k-c0xffffffff-no-rj-mo,Al Jazeera Arabic قناة الجزيرة,"112,146","4,122,220","1,456,876,994",QA,News,"Mar 26th, 2007",B+,"1,984th","1,767th","4,488th",$14.4K - $231.1K,$173.3K - $2.8M
https://yt3.ggpht.com/a/AGF-l7_BoAvE3FXl9YFVnYYroKK5VUE6K_cHQrDBgA=s88-c-k-c0xffffffff-no-rj-mo,阿神,"3,806","2,010,378","889,169,093",TW,Games,"May 11th, 2009",B+,"5,832nd","3,221st","4,489th",$9.3K - $149.2K,$111.9K - $1.8M
https://yt3.ggpht.com/a/AGF-l79bHukxYV2kvV5dX1zKYTscM6HiopKwMtc3mw=s88-c-k-c0xffffffff-no-rj-mo,RagnBoneManVEVO,53,"1,502,557","1,183,925,034",,Music,"Oct 14th, 2014",B+,"8,384th","2,116th","4,491st",$6.7K - $107.3K,$80.5K - $1.3M
https://yt3.ggpht.com/a/AGF-l79SQ23pgYzp-i-oSrmZo6_ytectjyCbT-7e-g=s88-c-k-c0xffffffff-no-rj-mo,HeyKids.es - Canciones Para Niños,80,"2,960,141","742,080,892",MX,Education,"Oct 7th, 2014",B+,"3,353rd","3,641st","4,492nd",$3.2K - $51.2K,$38.4K - $614.6K
https://yt3.ggpht.com/a/AGF-l7_1MjWcJMP7VKxfprXSiwGycGT6m7lPF_XC=s88-c-k-c0xffffffff-no-rj-mo,Kids Tv Indonesia - Lagu Anak,580,"1,277,218","367,014,145",ID,Education,"Sep 14th, 2015",B+,"23,393rd","23,146th","4,493rd",$24.6K - $394.1K,$295.6K - $4.7M
https://yt3.ggpht.com/a/AGF-l7_I7r7I-vFJrvSGn7z_aSuWhl6-BRxwkat2_A=s88-c-k-c0xffffffff-no-rj-mo,TazerCraft,"3,162","11,331,277","3,905,836,127",BR,Games,"Jul 13th, 2011",B+,363rd,372nd,"4,494th",$9.6K - $153.2K,$114.9K - $1.8M
https://yt3.ggpht.com/a/AGF-l78fDdzk-1uni4XESjPxnOH-IeDnw4rkrXtqQw=s88-c-k-c0xffffffff-no-rj-mo,Dave Mario Toy Reviews,100,"799,961","141,776,265",US,,"May 15th, 2016",B+,"20,879th","47,698th","4,495th",$1.5K - $23.5K,$17.6K - $282.1K
https://yt3.ggpht.com/a/AGF-l7-viHiEiUlclsLK9A6dxkD05YCxI2PSTJI6Dw=s88-c-k-c0xffffffff-no-rj-mo,TopSib Thailand,325,"3,137,318","467,134,627",TH,Entertainment,"Mar 22nd, 2017",B+,"3,103rd","6,889th","4,496th",$7.7K - $122.9K,$92.1K - $1.5M
https://yt3.ggpht.com/a/AGF-l78gC94q1zs9TyY5iWkgm2OmZAN3ayb24tT8Yw=s88-c-k-c0xffffffff-no-rj-mo,Zuni and Family,128,"777,150","202,812,254",ID,People,"Aug 25th, 2017",B+,"22,768th","47,011th","4,498th",$9.9K - $157.9K,$118.4K - $1.9M
https://yt3.ggpht.com/a/AGF-l7_g3fb-sLkkQfYBIGjL1IJGBUKCIvg0Ke000Q=s88-c-k-c0xffffffff-no-rj-mo,Fatos Desconhecidos,"2,584","12,195,252","1,516,991,648",BR,Entertainment,"Sep 26th, 2013",B+,309th,"1,560th","4,499th",$11.3K - $181.4K,$136K - $2.2M
https://yt3.ggpht.com/a/AGF-l79r8TkAhM8gCU_oDza8xGZjTTttOyFmahmYHA=s88-c-k-c0xffffffff-no-rj-mo,NT Films,"1,474","1,050,551","554,246,725",VN,,"Jun 16th, 2017",B+,"17,521st","5,526th","4,501st",$1.8K - $28.5K,$21.4K - $342K
https://yt3.ggpht.com/a/AGF-l7-qvgueMe0GsKBb62Jbk7EQY3aE8jWLpnU-vg=s88-c-k-c0xffffffff-no-rj-mo,Damas Gratis Oficial,40,"1,177,430","552,024,971",AR,People,"Nov 25th, 2016",B+,"12,216th","5,557th","4,502nd",$6.6K - $105.7K,$79.3K - $1.3M
https://yt3.ggpht.com/a/AGF-l7_PCK2jXjanSSrO4LywV7QIJk4uxG8PtDXW6A=s88-c-k-c0xffffffff-no-rj-mo,معلومة | M3loma,"1,108","3,739,792","475,317,223",SA,Entertainment,"Jan 17th, 2014",B+,"2,310th","6,520th","4,503rd",$3.5K - $56.2K,$42.2K - $674.4K
https://yt3.ggpht.com/a/AGF-l7-2UsuMv_XqQ9TsNOqcn1jfXtdV4szs0h5HMg=s88-c-k-c0xffffffff-no-rj-mo,My Tam,361,0,"896,567,045",VN,Music,"Nov 20th, 2013",B+,"28,773,250th","3,089th","4,504th",$4.9K - $77.6K,$58.2K - $931.3K
https://yt3.ggpht.com/a/AGF-l7-zX06IVYKX9j1pJu4G2r5Jd6r7jne6benRiw=s88-c-k-c0xffffffff-no-rj-mo,TheghostradioOfficial,"2,269","732,980","400,673,597",TH,Entertainment,"Dec 7th, 2012",B+,"20,596th","8,188th","4,506th",$6.4K - $102.7K,$77K - $1.2M
